review_id,product_name,review_text,rating,review_date
479,OnePlus Pad,Terrible customer experience,2,2023-08-15
480,Samsung Galaxy Tab,Performance is acceptable,3,2023-03-17
481,Apple iPad,Stopped working after few days,1,2023-10-01
482,Samsung Galaxy Tab,Poor performance and lagging,1,2023-03-12
483,Samsung Galaxy Tab,Heating issues while using,1,2023-08-03
484,OnePlus Pad,Poor performance and lagging,1,2023-06-15
485,OnePlus Pad,Heating issues while using,1,2023-04-07
486,Samsung Galaxy Tab,Very fast and user friendly,4,2023-05-07
487,Apple iPad,Highly recommend this tablet,5,2023-02-10
488,OnePlus Pad,Terrible customer experience,1,2023-02-25
489,Apple iPad,Heating issues while using,2,2023-07-09
490,Samsung Galaxy Tab,Great value for money,4,2023-10-18
491,Apple iPad,Average product,3,2023-07-29
492,Samsung Galaxy Tab,Not worth the price,2,2023-06-19
493,Samsung Galaxy Tab,Poor performance and lagging,2,2023-06-11
494,Apple iPad,Decent features for price,3,2023-06-26
495,Apple iPad,Decent features for price,3,2023-04-27
496,Apple iPad,Poor performance and lagging,1,2023-01-29
497,Apple iPad,Highly recommend this tablet,4,2023-01-09
498,OnePlus Pad,Battery life is amazing and lasts long,5,2023-05-16
499,Apple iPad,Not worth the price,2,2023-02-08
500,Samsung Galaxy Tab,Okay for daily use,3,2023-09-03
501,OnePlus Pad,Terrible customer experience,1,2023-05-11
502,Apple iPad,Very fast and user friendly,4,2023-01-16
503,Apple iPad,Very bad battery life,1,2023-08-10
504,OnePlus Pad,Great value for money,5,2023-04-04
505,Samsung Galaxy Tab,Heating issues while using,1,2023-06-28
506,OnePlus Pad,Heating issues while using,1,2023-08-19
507,Apple iPad,Terrible customer experience,1,2023-05-29
508,Samsung Galaxy Tab,Not worth the price,1,2023-08-28
509,Samsung Galaxy Tab,Great value for money,5,2023-03-31
510,OnePlus Pad,Not worth the price,2,2023-12-30
511,Apple iPad,Terrible customer experience,2,2023-12-25
512,Samsung Galaxy Tab,Very bad battery life,2,2023-02-21
513,Samsung Galaxy Tab,Terrible customer experience,2,2023-10-18
514,Samsung Galaxy Tab,Performance is acceptable,3,2023-10-15
515,Samsung Galaxy Tab,Highly recommend this tablet,5,2023-11-05
516,Samsung Galaxy Tab,Average product,3,2023-12-10
517,Apple iPad,Heating issues while using,2,2023-11-16
518,Apple iPad,Very bad battery life,2,2023-07-10
519,Samsung Galaxy Tab,Average product,3,2023-10-28
520,Apple iPad,Average product,3,2023-01-05
521,Samsung Galaxy Tab,Not worth the price,1,2023-10-12
522,Apple iPad,Very fast and user friendly,4,2023-09-27
523,Apple iPad,Average product,3,2023-07-02
524,OnePlus Pad,Heating issues while using,1,2023-11-15
525,Apple iPad,Heating issues while using,1,2023-03-04
526,Samsung Galaxy Tab,Not bad but not great,3,2023-09-24
527,OnePlus Pad,Superb design and build quality,5,2023-03-27
528,Apple iPad,Performance is acceptable,3,2023-08-10
529,Samsung Galaxy Tab,Heating issues while using,2,2023-06-20
530,Apple iPad,Decent features for price,3,2023-03-23
531,Apple iPad,Performance is acceptable,3,2023-07-15
532,OnePlus Pad,Average product,3,2023-04-03
533,OnePlus Pad,Not worth the price,1,2023-05-02
534,Apple iPad,Very fast and user friendly,4,2023-01-17
535,Apple iPad,Very bad battery life,1,2023-07-31
536,OnePlus Pad,Very fast and user friendly,4,2023-04-10
537,OnePlus Pad,Great value for money,5,2023-12-19
538,OnePlus Pad,Poor performance and lagging,2,2023-08-18
539,Apple iPad,Battery life is amazing and lasts long,5,2023-05-09
540,Apple iPad,Okay for daily use,3,2023-12-08
541,Samsung Galaxy Tab,Great value for money,5,2023-10-21
542,OnePlus Pad,Average product,3,2023-09-22
543,Samsung Galaxy Tab,Battery life is amazing and lasts long,4,2023-08-10
544,Apple iPad,Not worth the price,1,2023-06-18
545,Samsung Galaxy Tab,Heating issues while using,1,2023-01-31
546,Samsung Galaxy Tab,Performance is acceptable,3,2023-04-29
547,Samsung Galaxy Tab,Heating issues while using,2,2023-05-25
548,Samsung Galaxy Tab,Superb design and build quality,5,2023-06-03
549,OnePlus Pad,Heating issues while using,2,2023-11-11
550,Apple iPad,Very fast and user friendly,4,2023-05-21
551,Apple iPad,Battery life is amazing and lasts long,4,2023-03-05
552,OnePlus Pad,Not bad but not great,3,2023-08-09
553,Apple iPad,Performance is acceptable,3,2023-04-19
554,Samsung Galaxy Tab,Decent features for price,3,2023-12-06
555,Samsung Galaxy Tab,Average product,3,2023-12-06
556,Apple iPad,Poor performance and lagging,1,2023-12-16
557,OnePlus Pad,Great value for money,4,2023-03-13
558,Samsung Galaxy Tab,Superb design and build quality,5,2023-11-12
559,OnePlus Pad,Stopped working after few days,2,2023-10-15
560,Samsung Galaxy Tab,Good but needs improvement,3,2023-04-15
561,OnePlus Pad,Poor performance and lagging,2,2023-06-07
562,Apple iPad,Heating issues while using,2,2023-04-18
563,Apple iPad,Okay for daily use,3,2023-04-16
564,OnePlus Pad,Terrible customer experience,1,2023-01-14
565,OnePlus Pad,Superb design and build quality,5,2023-03-18
566,Apple iPad,Stopped working after few days,2,2023-01-16
567,OnePlus Pad,Performance is acceptable,3,2023-09-03
568,Samsung Galaxy Tab,Performance is acceptable,3,2023-03-16
569,Apple iPad,Not worth the price,1,2023-07-30
570,Apple iPad,Stopped working after few days,2,2023-11-03
571,Apple iPad,Good but needs improvement,3,2023-10-15
572,OnePlus Pad,Not bad but not great,3,2023-01-17
573,Samsung Galaxy Tab,Highly recommend this tablet,5,2023-12-29
574,Apple iPad,Not worth the price,1,2023-08-29
575,Samsung Galaxy Tab,Very bad battery life,1,2023-02-27
576,OnePlus Pad,Not bad but not great,3,2023-05-23
577,Apple iPad,Performance is acceptable,3,2023-06-24
578,Samsung Galaxy Tab,Highly recommend this tablet,4,2023-08-17
579,Apple iPad,Good but needs improvement,3,2023-01-24
580,Samsung Galaxy Tab,Excellent performance and smooth display,5,2023-04-03
581,Samsung Galaxy Tab,Excellent performance and smooth display,4,2023-10-31
582,Apple iPad,Battery life is amazing and lasts long,5,2023-04-17
583,Apple iPad,Performance is acceptable,3,2023-04-17
584,Samsung Galaxy Tab,Poor performance and lagging,2,2023-08-03
585,Samsung Galaxy Tab,Not bad but not great,3,2023-12-18
586,Samsung Galaxy Tab,Poor performance and lagging,2,2023-01-18
587,OnePlus Pad,Battery life is amazing and lasts long,5,2023-07-25
588,Apple iPad,Great value for money,5,2023-12-23
589,Samsung Galaxy Tab,Good but needs improvement,3,2023-01-29
590,Apple iPad,Okay for daily use,3,2023-09-29
591,Apple iPad,Superb design and build quality,5,2023-06-05
592,Apple iPad,Not bad but not great,3,2023-01-14
593,Samsung Galaxy Tab,Not bad but not great,3,2023-06-20
594,Apple iPad,Not bad but not great,3,2023-06-12
595,OnePlus Pad,Not bad but not great,3,2023-05-28
596,OnePlus Pad,Poor performance and lagging,2,2023-06-20
597,OnePlus Pad,Battery life is amazing and lasts long,4,2023-04-04
598,OnePlus Pad,Terrible customer experience,1,2023-01-28
599,Apple iPad,Great value for money,4,2023-06-06
600,OnePlus Pad,Heating issues while using,1,2023-01-15
601,Samsung Galaxy Tab,Heating issues while using,1,2023-07-06
602,Samsung Galaxy Tab,Great value for money,4,2023-11-17
603,OnePlus Pad,Excellent performance and smooth display,4,2023-11-10
604,Samsung Galaxy Tab,Performance is acceptable,3,2023-03-10
605,Samsung Galaxy Tab,Great value for money,5,2023-07-26
606,OnePlus Pad,Good but needs improvement,3,2023-06-06
607,Samsung Galaxy Tab,Good but needs improvement,3,2023-02-14
608,OnePlus Pad,Not bad but not great,3,2023-11-10
609,OnePlus Pad,Excellent performance and smooth display,5,2023-08-31
610,OnePlus Pad,Heating issues while using,1,2023-11-24
611,OnePlus Pad,Poor performance and lagging,2,2023-06-08
612,Samsung Galaxy Tab,Not bad but not great,3,2023-01-19
613,Apple iPad,Poor performance and lagging,2,2023-06-01
614,Apple iPad,Decent features for price,3,2023-09-01
615,OnePlus Pad,Excellent performance and smooth display,4,2023-07-04
616,Apple iPad,Poor performance and lagging,1,2023-02-03
617,OnePlus Pad,Poor performance and lagging,2,2023-06-23
618,OnePlus Pad,Good but needs improvement,3,2023-03-27
619,Apple iPad,Battery life is amazing and lasts long,5,2023-07-04
620,Samsung Galaxy Tab,Performance is acceptable,3,2023-02-01
621,Apple iPad,Decent features for price,3,2023-04-16
622,Apple iPad,Performance is acceptable,3,2023-10-16
623,Samsung Galaxy Tab,Good but needs improvement,3,2023-08-17
624,OnePlus Pad,Not worth the price,2,2023-01-11
625,Samsung Galaxy Tab,Okay for daily use,3,2023-11-21
626,Apple iPad,Great value for money,5,2023-02-14
627,Samsung Galaxy Tab,Not worth the price,2,2023-01-14
628,Samsung Galaxy Tab,Poor performance and lagging,1,2023-06-26
629,OnePlus Pad,Not worth the price,1,2023-03-26
630,Samsung Galaxy Tab,Stopped working after few days,1,2023-08-04
631,OnePlus Pad,Stopped working after few days,2,2023-07-13
632,Samsung Galaxy Tab,Okay for daily use,3,2023-05-05
633,Apple iPad,Good but needs improvement,3,2023-05-17
634,Samsung Galaxy Tab,Excellent performance and smooth display,5,2023-07-22
635,OnePlus Pad,Performance is acceptable,3,2023-06-14
636,Apple iPad,Poor performance and lagging,2,2023-06-22
637,Samsung Galaxy Tab,Great value for money,5,2023-09-05
638,Apple iPad,Terrible customer experience,1,2023-12-15
639,Apple iPad,Average product,3,2023-10-09
640,Samsung Galaxy Tab,Battery life is amazing and lasts long,5,2023-08-17
641,OnePlus Pad,Not bad but not great,3,2023-09-04
642,OnePlus Pad,Stopped working after few days,1,2023-08-15
643,OnePlus Pad,Great value for money,5,2023-05-30
644,OnePlus Pad,Good but needs improvement,3,2023-06-25
645,OnePlus Pad,Heating issues while using,2,2023-07-08
646,Samsung Galaxy Tab,Average product,3,2023-06-29
647,Samsung Galaxy Tab,Good but needs improvement,3,2023-04-27
648,Samsung Galaxy Tab,Decent features for price,3,2023-03-21
649,Samsung Galaxy Tab,Good but needs improvement,3,2023-12-11
650,Apple iPad,Superb design and build quality,5,2023-09-16
651,OnePlus Pad,Not worth the price,1,2023-05-28
652,Samsung Galaxy Tab,Decent features for price,3,2023-07-11
653,OnePlus Pad,Very bad battery life,2,2023-04-30
654,OnePlus Pad,Performance is acceptable,3,2023-05-12
655,OnePlus Pad,Average product,3,2023-06-26
656,Samsung Galaxy Tab,Stopped working after few days,2,2023-12-27
657,Apple iPad,Excellent performance and smooth display,5,2023-11-07
658,OnePlus Pad,Great value for money,5,2023-06-11
659,OnePlus Pad,Battery life is amazing and lasts long,5,2023-03-04
660,Samsung Galaxy Tab,Average product,3,2023-01-30
661,OnePlus Pad,Performance is acceptable,3,2023-09-21
662,Samsung Galaxy Tab,Very bad battery life,2,2023-03-26
663,Apple iPad,Highly recommend this tablet,4,2023-03-01
664,Samsung Galaxy Tab,Heating issues while using,2,2023-01-06
665,Apple iPad,Very bad battery life,2,2023-09-28
666,Samsung Galaxy Tab,Highly recommend this tablet,4,2023-04-17
667,Apple iPad,Performance is acceptable,3,2023-07-22
668,Samsung Galaxy Tab,Highly recommend this tablet,5,2023-03-08
669,Apple iPad,Average product,3,2023-03-09
670,Samsung Galaxy Tab,Not worth the price,2,2023-07-11
671,Samsung Galaxy Tab,Very fast and user friendly,4,2023-09-21
672,Samsung Galaxy Tab,Poor performance and lagging,2,2023-02-07
673,Apple iPad,Okay for daily use,3,2023-11-12
674,Apple iPad,Great value for money,5,2023-09-02
675,Samsung Galaxy Tab,Excellent performance and smooth display,4,2023-09-26
676,OnePlus Pad,Not worth the price,1,2023-11-27
677,Apple iPad,Heating issues while using,2,2023-04-13
678,OnePlus Pad,Very bad battery life,1,2023-11-13
679,Samsung Galaxy Tab,Decent features for price,3,2023-10-16
680,Apple iPad,Good but needs improvement,3,2023-11-20
681,OnePlus Pad,Decent features for price,3,2023-05-11
682,Samsung Galaxy Tab,Great value for money,5,2023-03-29
683,Apple iPad,Very fast and user friendly,4,2023-08-26
684,Apple iPad,Very bad battery life,2,2023-11-19
685,OnePlus Pad,Stopped working after few days,1,2023-08-17
686,Apple iPad,Average product,3,2023-10-25
687,OnePlus Pad,Decent features for price,3,2023-12-12
688,OnePlus Pad,Decent features for price,3,2023-12-08
689,Apple iPad,Highly recommend this tablet,5,2023-08-28
690,Apple iPad,Very bad battery life,1,2023-11-05
691,Samsung Galaxy Tab,Heating issues while using,1,2023-02-07
692,Apple iPad,Very bad battery life,2,2023-03-10
693,Samsung Galaxy Tab,Great value for money,5,2023-06-15
694,OnePlus Pad,Poor performance and lagging,1,2023-02-17
695,Apple iPad,Average product,3,2023-03-13
696,Apple iPad,Performance is acceptable,3,2023-01-14
697,Apple iPad,Not worth the price,1,2023-05-29
698,OnePlus Pad,Decent features for price,3,2023-11-11
699,Samsung Galaxy Tab,Highly recommend this tablet,4,2023-04-06
700,OnePlus Pad,Poor performance and lagging,2,2023-07-14
701,Apple iPad,Great value for money,5,2023-02-28
702,Apple iPad,Excellent performance and smooth display,4,2023-10-13
703,OnePlus Pad,Very bad battery life,2,2023-10-07
704,Samsung Galaxy Tab,Superb design and build quality,5,2023-11-15
705,Samsung Galaxy Tab,Stopped working after few days,1,2023-10-25
706,OnePlus Pad,Heating issues while using,1,2023-03-16
707,Apple iPad,Very bad battery life,1,2023-02-20
708,Apple iPad,Performance is acceptable,3,2023-02-22
709,Apple iPad,Highly recommend this tablet,5,2023-04-10
710,Apple iPad,Stopped working after few days,1,2023-07-30
711,Samsung Galaxy Tab,Performance is acceptable,3,2023-08-14
712,Apple iPad,Very fast and user friendly,4,2023-02-20
713,Samsung Galaxy Tab,Average product,3,2023-05-15
714,OnePlus Pad,Good but needs improvement,3,2023-06-10
715,OnePlus Pad,Not bad but not great,3,2023-03-07
716,Apple iPad,Poor performance and lagging,1,2023-12-02
717,Samsung Galaxy Tab,Great value for money,4,2023-01-15
718,Samsung Galaxy Tab,Not bad but not great,3,2023-10-11
719,OnePlus Pad,Terrible customer experience,1,2023-06-09
720,Samsung Galaxy Tab,Excellent performance and smooth display,4,2023-05-21
721,Apple iPad,Good but needs improvement,3,2023-04-29
722,Apple iPad,Great value for money,5,2023-11-11
723,OnePlus Pad,Highly recommend this tablet,4,2023-07-18
724,OnePlus Pad,Stopped working after few days,2,2023-03-17
725,Apple iPad,Not worth the price,1,2023-03-16
726,Apple iPad,Highly recommend this tablet,5,2023-04-18
727,OnePlus Pad,Very fast and user friendly,4,2023-12-04
728,Samsung Galaxy Tab,Not worth the price,2,2023-04-10
729,Apple iPad,Very bad battery life,2,2023-04-20
730,OnePlus Pad,Good but needs improvement,3,2023-11-12
731,Samsung Galaxy Tab,Performance is acceptable,3,2023-08-04
732,Apple iPad,Okay for daily use,3,2023-08-31
733,Samsung Galaxy Tab,Poor performance and lagging,1,2023-10-08
734,Samsung Galaxy Tab,Excellent performance and smooth display,5,2023-02-05
735,Apple iPad,Terrible customer experience,2,2023-03-18
736,Apple iPad,Very bad battery life,2,2023-11-09
737,Samsung Galaxy Tab,Superb design and build quality,4,2023-09-25
738,Samsung Galaxy Tab,Stopped working after few days,1,2023-09-28
739,Apple iPad,Not bad but not great,3,2023-12-20
740,Apple iPad,Highly recommend this tablet,4,2023-12-30
741,Samsung Galaxy Tab,Great value for money,5,2023-01-05
742,OnePlus Pad,Heating issues while using,2,2023-11-28
743,Apple iPad,Superb design and build quality,5,2023-10-14
744,OnePlus Pad,Excellent performance and smooth display,5,2023-06-15
745,Samsung Galaxy Tab,Performance is acceptable,3,2023-06-01
746,OnePlus Pad,Good but needs improvement,3,2023-11-26
747,Apple iPad,Superb design and build quality,5,2023-07-21
748,Samsung Galaxy Tab,Good but needs improvement,3,2023-09-28
749,Samsung Galaxy Tab,Very fast and user friendly,4,2023-01-12
750,OnePlus Pad,Not bad but not great,3,2023-12-19
751,Samsung Galaxy Tab,Decent features for price,3,2023-11-19
752,Samsung Galaxy Tab,Great value for money,5,2023-05-02
753,Samsung Galaxy Tab,Average product,3,2023-03-14
754,Samsung Galaxy Tab,Excellent performance and smooth display,4,2023-01-11
755,Samsung Galaxy Tab,Very bad battery life,2,2023-11-08
756,Apple iPad,Highly recommend this tablet,4,2023-11-26
757,Apple iPad,Decent features for price,3,2023-08-24
758,Apple iPad,Decent features for price,3,2023-08-10
759,Samsung Galaxy Tab,Decent features for price,3,2023-06-22
760,Apple iPad,Very bad battery life,1,2023-03-23
761,Apple iPad,Excellent performance and smooth display,4,2023-10-04
762,Apple iPad,Very fast and user friendly,5,2023-01-18
763,Samsung Galaxy Tab,Good but needs improvement,3,2023-08-06
764,Samsung Galaxy Tab,Superb design and build quality,4,2023-10-11
765,Samsung Galaxy Tab,Terrible customer experience,2,2023-11-17
766,OnePlus Pad,Not worth the price,1,2023-07-31
767,Samsung Galaxy Tab,Excellent performance and smooth display,4,2023-10-10
768,Samsung Galaxy Tab,Performance is acceptable,3,2023-12-01
769,Apple iPad,Not worth the price,1,2023-10-02
770,Apple iPad,Good but needs improvement,3,2023-06-25
771,Apple iPad,Heating issues while using,1,2023-05-26
772,Apple iPad,Stopped working after few days,2,2023-12-08
773,Samsung Galaxy Tab,Very fast and user friendly,4,2023-06-17
774,Apple iPad,Stopped working after few days,2,2023-04-08
775,Apple iPad,Decent features for price,3,2023-12-15
776,Samsung Galaxy Tab,Okay for daily use,3,2023-11-11
777,Apple iPad,Decent features for price,3,2023-04-09
778,Apple iPad,Great value for money,5,2023-08-17
779,OnePlus Pad,Not bad but not great,3,2023-06-22
780,OnePlus Pad,Heating issues while using,1,2023-02-02
781,Samsung Galaxy Tab,Performance is acceptable,3,2023-12-08
782,OnePlus Pad,Okay for daily use,3,2023-03-30
